scorer,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200
2548,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2549,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2550,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2551,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2552,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2553,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2554,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2555,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2556,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2557,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2558,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2559,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2560,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2561,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2562,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2563,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2564,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2565,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2566,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2567,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2568,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2569,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2570,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2571,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2572,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2573,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2574,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2575,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2576,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2577,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2578,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2579,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2580,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2581,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2582,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2583,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2584,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2585,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2586,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2587,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2588,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2589,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2590,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2591,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2592,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2593,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2594,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2595,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2596,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2597,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2598,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2599,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2600,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2601,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2602,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2603,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2604,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2605,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2606,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2607,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2608,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2609,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2610,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2611,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2612,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2613,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2614,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2615,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2616,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2617,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2618,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2619,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2620,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2621,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2622,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2623,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2624,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2625,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2626,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2627,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2628,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2629,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2630,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2631,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2632,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2633,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2634,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2635,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2636,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2637,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2638,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2639,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2640,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2641,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2642,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2643,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2644,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2645,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2646,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2647,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2648,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2649,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2650,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2651,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2652,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2653,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2654,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2655,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2656,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2657,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2658,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2659,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2660,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2661,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2662,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2663,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2664,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2665,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2666,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2667,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2668,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2669,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2670,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2671,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2672,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2673,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2674,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2675,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2676,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2677,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2678,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2679,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2680,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2681,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2682,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2683,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2684,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2685,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2686,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2687,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2688,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2689,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2690,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2691,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2692,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2693,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2694,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2695,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2696,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2697,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2698,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2699,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2700,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2701,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2702,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2703,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2704,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2705,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2706,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2707,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2708,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2709,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2710,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2711,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2712,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2713,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2714,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2715,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2716,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2717,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2718,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2719,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2720,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2721,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2722,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2723,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2724,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2725,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2726,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2727,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2728,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2729,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2730,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2731,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2732,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2733,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2734,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2735,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2736,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2737,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2738,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2739,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2740,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2741,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2742,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2743,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2744,422.2406,423.7624,0.7971292,444.6468,432.50677,0.68378323,491.118,371.70264,0.451876,400.17743,407.36108,0.8874562
2745,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2746,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2747,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2748,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2749,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
2750,422.24063,423.76242,0.7971296,444.6468,432.50677,0.68378216,491.11798,371.7026,0.45187545,400.17743,407.3611,0.8874561
